GameID,RoundNum,Team1Bid,Team2Bid,Team1Tricks,Team2Tricks,Team1RoundPoints,Team2RoundPoints,Team1Bags,Team2Bags,Team1FinalScore,Team2FinalScore
703,58,5,2,8,5,53,23,9,5,79,445
703,59,2,4,3,10,-79,-54,0,1,0,391
703,60,4,2,9,4,45,22,5,3,45,413
703,61,3,3,5,8,32,35,7,8,77,448
703,62,3,4,7,6,-66,-58,1,0,11,390
703,63,2,5,4,9,22,54,3,4,33,444
703,64,3,4,4,9,31,45,4,9,64,489
703,65,3,3,9,4,-64,-69,0,0,0,420
703,66,2,4,7,6,25,42,5,2,25,462
703,67,5,2,8,5,53,23,8,5,78,485
703,68,3,4,6,7,-67,43,1,8,11,528
704,1,2,5,5,8,23,53,3,3,23,53
704,2,5,2,7,6,52,24,5,7,75,77
704,3,5,2,9,4,54,22,9,9,129,99
704,4,2,4,6,7,-76,-57,3,2,53,42
704,5,4,3,6,7,42,34,5,6,95,76
704,6,2,4,4,9,22,-55,7,1,117,21
704,7,2,4,3,10,21,46,8,7,138,67
704,8,4,3,8,5,-56,32,2,9,82,99
704,9,4,3,8,5,44,-68,6,1,126,31
704,10,5,2,6,7,51,25,7,6,177,56
704,11,2,4,2,11,20,-53,7,3,197,3
704,12,4,4,3,10,-40,46,7,9,157,49
704,13,3,3,7,6,-66,-67,1,2,91,-18
704,14,3,4,6,7,33,43,4,5,124,25
704,15,3,3,10,3,-63,30,1,5,61,55
704,16,5,2,7,6,52,24,3,9,113,79
704,17,4,3,8,5,44,-68,7,1,157,11
704,18,5,2,8,5,-47,23,0,4,110,34
704,19,2,5,5,8,23,53,3,7,133,87
704,20,3,3,7,6,34,-67,7,0,167,20
704,21,3,4,5,8,32,44,9,4,199,64
704,22,3,3,7,6,-66,33,3,7,133,97
704,23,3,4,5,8,32,-56,5,1,165,41
704,24,3,3,5,8,32,35,7,6,197,76
704,25,3,3,7,6,-66,33,1,9,131,109
704,26,4,3,8,5,44,-68,5,1,175,41
704,27,2,5,4,9,22,54,7,5,197,95
704,28,4,3,7,6,-57,33,0,8,140,128
704,29,2,5,4,9,22,-46,2,2,162,82
704,30,2,5,3,10,21,55,3,7,183,137
704,31,4,2,7,6,43,-76,6,1,226,61
704,32,2,4,5,8,23,44,9,5,249,105
704,33,3,3,6,7,-67,34,2,9,182,139
704,34,4,2,6,7,42,-75,4,4,224,64
704,35,3,4,4,9,31,45,5,9,255,109
704,36,3,4,6,7,33,-57,8,2,288,52
704,37,2,5,5,8,-77,53,1,5,211,105
704,38,4,3,8,5,44,32,5,7,255,137
704,39,3,5,5,8,32,-47,7,0,287,90
704,40,5,2,10,3,-45,21,2,1,242,111
704,41,3,3,7,6,34,33,6,4,276,144
704,42,2,4,5,8,23,44,9,8,299,188
704,43,2,4,4,9,-78,-55,1,3,221,133
704,44,4,2,6,7,42,25,3,8,263,158
704,45,2,4,2,11,20,-53,3,5,283,105
704,46,5,2,10,3,55,21,8,6,338,126
704,47,2,5,5,8,-77,53,1,9,261,179
704,48,4,3,9,4,45,-69,6,0,306,110
704,49,4,3,8,5,-56,32,0,2,250,142
704,50,4,2,9,4,45,22,5,4,295,164
704,51,4,2,5,8,41,-74,6,0,336,90
704,52,4,3,10,3,-54,30,2,0,282,120
704,53,4,4,5,8,41,44,3,4,323,164
704,54,5,2,11,2,56,20,9,4,379,184
704,55,2,5,6,7,-76,52,3,6,303,236
704,56,4,2,9,4,45,22,8,8,348,258
704,57,3,3,7,6,-66,-67,2,1,282,191
704,58,4,3,6,7,42,34,4,5,324,225
704,59,3,3,7,6,34,33,8,8,358,258
704,60,3,4,6,7,-67,-57,1,1,291,201
704,61,2,6,3,10,21,64,2,5,312,265
704,62,4,3,6,7,42,34,4,9,354,299
704,63,2,4,6,7,24,-57,8,2,378,242
704,64,2,5,2,11,20,56,8,8,398,298
704,65,4,3,6,7,-58,-66,0,2,340,232
704,66,5,2,7,6,52,24,2,6,392,256
704,67,2,5,6,7,24,52,6,8,416,308
704,68,3,4,4,9,31,-55,7,3,447,253
704,69,3,5,3,10,30,55,7,8,477,308
704,70,3,3,5,8,32,-65,9,3,509,243
705,1,3,3,8,5,35,32,5,2,35,32
705,2,4,2,7,6,43,24,8,6,78,56
705,3,3,3,8,5,-65,32,3,8,13,88
705,4,4,2,5,8,41,-74,4,4,54,14
705,5,3,4,5,8,32,44,6,8,86,58
705,6,3,3,6,7,33,-66,9,2,119,-8
705,7,2,5,4,9,-78,54,1,6,41,46
705,8,3,3,6,7,33,-66,4,0,74,-20
705,9,2,5,6,7,24,52,8,2,98,32
705,10,4,2,8,5,-56,23,2,5,42,55
705,11,2,6,5,8,23,62,5,7,65,117
705,12,4,3,9,4,-55,31,0,8,10,148
705,13,4,3,4,9,40,-64,0,4,50,84
705,14,2,4,5,8,23,44,3,8,73,128
705,15,3,4,9,4,36,40,9,8,109,168
705,16,4,3,6,7,-58,-66,1,2,51,102
705,17,4,2,9,4,45,22,6,4,96,124
705,18,5,2,8,5,53,23,9,7,149,147
705,19,4,3,9,4,-55,31,4,8,94,178
705,20,2,5,2,11,20,-44,4,4,114,134
705,21,4,2,9,4,45,22,9,6,159,156
705,22,4,3,7,6,-57,33,2,9,102,189
705,23,5,2,7,6,52,-76,4,3,154,113
705,24,2,4,5,8,23,44,7,7,177,157
705,25,2,5,8,5,-74,50,3,7,103,207
705,26,3,4,8,5,35,41,8,8,138,248
705,27,2,4,3,10,21,-54,9,4,159,194
705,28,2,4,4,9,-78,45,1,9,81,239
705,29,3,4,7,6,34,-58,5,1,115,181
705,30,2,5,2,11,20,56,5,7,135,237
705,31,2,5,3,10,21,-45,6,2,156,192
705,32,3,5,5,8,32,53,8,5,188,245
705,33,3,3,6,7,-67,34,1,9,121,279
705,34,4,3,6,7,42,-66,3,3,163,213
705,35,4,2,8,5,44,23,7,6,207,236
705,36,5,2,9,4,-46,22,1,8,161,258
705,37,5,2,9,4,54,-78,5,0,215,180
705,38,3,4,4,9,31,45,6,5,246,225
705,39,3,3,7,6,-66,33,0,8,180,258
705,40,2,5,5,8,23,-47,3,1,203,211
705,41,3,3,6,7,33,34,6,5,236,245
705,42,2,4,6,7,-76,43,0,8,160,288
705,43,3,4,6,7,33,-57,3,1,193,231
705,44,2,5,3,10,21,55,4,6,214,286
705,45,3,3,8,5,35,32,9,8,249,318
705,46,2,5,5,8,-77,-47,2,1,172,271
705,47,4,4,8,5,44,41,6,2,216,312
705,48,3,3,8,5,-65,32,1,4,151,344
705,49,3,4,6,7,33,43,4,7,184,387
705,50,4,3,8,5,44,32,8,9,228,419
705,51,2,4,4,9,-78,-55,0,4,150,364
705,52,4,3,10,3,46,30,6,4,196,394
705,53,2,4,4,9,22,45,8,9,218,439
705,54,2,4,5,8,-77,-56,1,3,141,383
705,55,3,4,6,7,33,43,4,6,174,426
705,56,3,5,4,9,31,-46,5,0,205,380
705,57,3,4,5,8,32,44,7,4,237,424
705,58,3,3,6,7,-67,34,0,8,170,458
705,59,4,3,8,5,44,-68,4,0,214,390
705,60,4,2,7,6,43,24,7,4,257,414
705,61,4,3,8,5,-56,32,1,6,201,446
705,62,5,2,10,3,55,21,6,7,256,467
705,63,3,3,5,8,32,-65,8,2,288,402
705,64,5,2,9,4,-46,22,2,4,242,424
705,65,3,4,9,4,36,40,8,4,278,464
705,66,4,3,9,4,-55,31,3,5,223,495
705,67,5,2,9,4,54,22,7,7,277,517
706,1,3,4,5,8,32,44,2,4,32,44
706,2,5,2,7,6,52,24,4,8,84,68
706,3,2,5,5,8,23,-47,7,1,107,21
706,4,3,3,5,8,32,35,9,6,139,56
706,5,2,6,5,8,-77,62,2,8,62,118
706,6,3,4,4,9,31,-55,3,3,93,63
706,7,4,3,6,7,42,34,5,7,135,97
706,8,4,2,7,6,43,-76,8,1,178,21
706,9,4,2,10,3,-54,21,4,2,124,42
706,10,2,4,4,9,22,45,6,7,146,87
706,11,3,3,6,7,33,-66,9,1,179,21
706,12,4,2,11,2,-53,20,6,1,126,41
706,13,3,3,5,8,32,35,8,6,158,76
706,14,4,2,7,6,-57,-76,1,0,101,0
706,15,3,4,6,7,33,43,4,3,134,43
706,16,4,3,6,7,42,34,6,7,176,77
706,17,2,4,6,7,-76,-57,0,0,100,20
706,18,4,2,10,3,46,21,6,1,146,41
706,19,3,4,5,8,32,44,8,5,178,85
706,20,2,5,4,9,-78,54,0,9,100,139
706,21,2,5,4,9,22,-46,2,3,122,93
706,22,4,2,9,4,45,22,7,5,167,115
706,23,2,4,5,8,-77,44,0,9,90,159
706,24,3,4,6,7,33,-57,3,2,123,102
706,25,3,3,6,7,33,34,6,6,156,136
706,26,2,5,2,11,20,-44,6,2,176,92
706,27,3,4,5,8,32,44,8,6,208,136
706,28,2,5,4,9,-78,-46,0,0,130,90
706,29,2,4,4,9,22,45,2,5,152,135
706,30,2,5,3,10,21,-45,3,0,173,90
706,31,3,4,7,6,34,42,7,2,207,132
706,32,5,2,11,2,-44,20,3,2,163,152
706,33,2,5,2,11,20,56,3,8,183,208
706,34,4,4,6,7,42,-57,5,1,225,151
706,35,5,2,8,5,53,23,8,4,278,174
706,36,5,2,7,6,-48,24,0,8,230,198
706,37,2,4,7,6,25,-58,5,0,255,140
706,38,2,5,5,8,23,53,8,3,278,193
706,39,4,3,9,4,-55,31,3,4,223,224
706,40,2,4,3,10,21,-54,4,0,244,170
706,41,2,4,3,10,21,46,5,6,265,216
706,42,4,3,6,7,42,-66,7,0,307,150
706,43,2,4,7,6,-75,42,2,2,232,192
706,44,4,2,10,3,46,21,8,3,278,213
706,45,4,3,7,6,-57,33,1,6,221,246
706,46,5,2,9,4,54,22,5,8,275,268
706,47,3,4,4,9,31,-55,6,3,306,213
706,48,5,2,9,4,-46,22,0,5,260,235
706,49,5,2,9,4,54,22,4,7,314,257
706,50,4,3,7,6,43,-67,7,0,357,190
706,51,3,3,5,8,32,35,9,5,389,225
706,52,4,3,7,6,-57,33,2,8,332,258
706,53,3,4,6,7,33,-57,5,1,365,201
706,54,4,2,7,6,43,24,8,5,408,225
706,55,4,3,5,8,41,-65,9,0,449,160
706,56,3,3,7,6,-66,33,3,3,383,193
706,57,2,5,4,9,22,54,5,7,405,247
706,58,2,5,3,10,21,-45,6,2,426,202
706,59,4,3,5,8,41,35,7,7,467,237
706,60,6,2,12,1,-34,-20,3,7,433,217
706,61,4,2,5,8,41,-74,4,3,474,143
706,62,2,5,6,7,24,52,8,5,498,195
706,63,5,2,6,7,51,-75,9,0,549,120
707,1,2,4,4,9,22,45,2,5,22,45
707,2,5,2,9,4,54,22,6,7,76,67
707,3,2,4,7,6,-75,42,1,9,1,109
707,4,3,4,8,5,35,-59,6,0,36,50
707,5,3,4,5,8,32,44,8,4,68,94
707,6,3,4,5,8,-68,44,0,8,0,138
707,7,3,5,7,6,34,51,4,9,34,189
707,8,3,3,4,9,31,-64,5,5,65,125
707,9,4,4,6,7,42,43,7,8,107,168
707,10,3,3,5,8,32,-65,9,3,139,103
707,11,4,3,7,6,-57,33,2,6,82,136
707,12,4,3,5,8,41,-65,3,1,123,71
707,13,4,3,6,7,42,34,5,5,165,105
707,14,4,3,6,7,42,34,7,9,207,139
707,15,4,3,9,4,-55,-69,2,0,152,70
707,16,3,4,4,9,31,45,3,5,183,115
707,17,4,3,6,7,42,34,5,9,225,149
707,18,2,4,4,9,22,-55,7,4,247,94
707,19,3,4,6,7,-67,43,0,7,180,137
707,20,5,2,8,5,53,-77,3,0,233,60
707,21,3,3,6,7,33,34,6,4,266,94
707,22,4,2,7,6,43,24,9,8,309,118
707,23,5,2,5,8,50,-74,9,4,359,44
707,24,3,4,6,7,-67,43,2,7,292,87
707,25,4,3,9,4,45,31,7,8,337,118
707,26,3,4,5,8,32,-56,9,2,369,62
707,27,5,2,7,6,-48,24,1,6,321,86
707,28,5,2,11,2,56,20,7,6,377,106
707,29,4,2,5,8,41,-74,8,2,418,32
707,30,2,5,5,8,-77,53,1,5,341,85
707,31,3,4,6,7,33,43,4,8,374,128
707,32,3,3,6,7,33,-66,7,2,407,62
707,33,4,2,9,4,-55,22,2,4,352,84
707,34,3,3,6,7,33,34,5,8,385,118
707,35,3,3,5,8,32,-65,7,3,417,53
707,36,3,3,6,7,-67,34,0,7,350,87
707,37,4,2,10,3,46,21,6,8,396,108
707,38,5,2,8,5,53,-77,9,1,449,31
707,39,2,5,2,11,20,56,9,7,469,87
707,40,3,3,7,6,-66,-67,3,0,403,20
707,41,2,5,5,8,23,53,6,3,426,73
707,42,4,3,9,4,-55,31,1,4,371,104
707,43,4,2,6,7,42,25,3,9,413,129
707,44,3,4,5,8,32,-56,5,3,445,73
707,45,2,4,4,9,22,45,7,8,467,118
707,46,3,4,6,7,-67,-57,0,1,400,61
707,47,4,2,7,6,43,24,3,5,443,85
707,48,4,2,10,3,46,21,9,6,489,106
707,49,2,4,7,6,-75,42,4,8,414,148
707,50,2,5,7,6,25,51,9,9,439,199
707,51,4,3,8,5,-56,-68,3,1,383,131
707,52,3,3,5,8,32,35,5,6,415,166
707,53,5,2,10,3,-45,21,0,7,370,187
707,54,2,6,4,9,22,-37,2,0,392,150
707,55,3,3,4,9,31,36,3,6,423,186
707,56,2,5,5,8,23,53,6,9,446,239
707,57,4,3,6,7,42,-66,8,3,488,173
707,58,5,2,8,5,-47,23,1,6,441,196
707,59,3,3,9,4,36,31,7,7,477,227
707,60,3,3,4,9,31,-64,8,3,508,163
708,1,3,3,4,9,31,36,1,6,31,36
708,2,4,2,6,7,42,-75,3,1,73,-39
708,3,3,3,5,8,32,35,5,6,105,-4
708,4,4,4,7,6,43,42,8,8,148,38
708,5,2,4,5,8,-77,-56,1,2,71,-18
708,6,4,3,5,8,41,35,2,7,112,17
708,7,4,3,5,8,41,-65,3,2,153,-48
708,8,2,5,4,9,22,54,5,6,175,6
708,9,4,3,8,5,44,32,9,8,219,38
708,10,2,5,5,8,-77,-47,2,1,142,-9
708,11,4,3,7,6,43,33,5,4,185,24
708,12,3,4,5,8,32,44,7,8,217,68
708,13,3,3,6,7,-67,-66,0,2,150,2
708,14,3,3,6,7,33,34,3,6,183,36
708,15,3,3,6,7,33,-66,6,0,216,-30
708,16,3,3,6,7,33,34,9,4,249,4
708,17,2,4,3,10,-79,-54,0,0,170,-50
708,18,3,3,6,7,33,34,3,4,203,-16
708,19,5,2,8,5,53,23,6,7,256,7
708,20,3,3,8,5,-65,32,1,9,191,39
708,21,4,3,8,5,44,-68,5,1,235,-29
708,22,4,2,6,7,42,25,7,6,277,-4
708,23,3,3,7,6,-66,33,1,9,211,29
708,24,5,2,10,3,55,-79,6,0,266,-50
708,25,2,5,3,10,21,55,7,5,287,5
708,26,2,4,6,7,-76,43,1,8,211,48
708,27,2,5,4,9,22,-46,3,2,233,2
708,28,4,3,8,5,44,32,7,4,277,34
708,29,3,3,5,8,32,35,9,9,309,69
708,30,4,3,8,5,-56,-68,3,1,253,1
708,31,5,2,7,6,52,24,5,5,305,25
708,32,4,2,10,3,-54,21,1,6,251,46
708,33,4,3,9,4,45,31,6,7,296,77
708,34,5,2,11,2,-44,20,2,7,252,97
708,35,2,4,7,6,25,42,7,9,277,139
708,36,2,5,4,9,22,-46,9,3,299,93
708,37,5,3,8,5,-47,32,2,5,252,125
708,38,2,5,3,10,21,-45,3,0,273,80
708,39,2,5,6,7,24,52,7,2,297,132
708,40,2,4,6,7,-76,43,1,5,221,175
708,41,2,4,5,8,23,44,4,9,244,219
708,42,2,5,4,9,22,-46,6,3,266,173
708,43,2,4,7,6,-75,42,1,5,191,215
708,44,2,4,3,10,21,-54,2,1,212,161
708,45,3,4,7,6,34,42,6,3,246,203
708,46,3,4,6,7,33,43,9,6,279,246
708,47,2,5,3,10,-79,-45,0,1,200,201
708,48,4,3,6,7,42,34,2,5,242,235
708,49,4,3,6,7,42,34,4,9,284,269
708,50,3,3,7,6,34,-67,8,2,318,202
708,51,4,4,6,7,-58,43,0,5,260,245
708,52,3,3,4,9,31,-64,1,1,291,181
708,53,4,3,6,7,42,34,3,5,333,215
708,54,5,2,7,6,52,24,5,9,385,239
708,55,4,3,8,5,44,-68,9,1,429,171
708,56,5,2,11,2,-44,20,5,1,385,191
708,57,4,3,7,6,43,33,8,4,428,224
708,58,3,3,5,8,-68,35,0,9,360,259
708,59,3,3,8,5,35,-68,5,1,395,191
708,60,5,2,9,4,54,22,9,3,449,213
708,61,3,4,3,10,30,46,9,9,479,259
708,62,3,4,8,5,-65,-59,4,0,414,200
708,63,3,3,6,7,33,34,7,4,447,234
708,64,3,4,9,4,-64,40,3,4,383,274
708,65,2,5,5,8,23,53,6,7,406,327
708,66,3,3,8,5,-65,32,1,9,341,359
708,67,2,5,4,9,22,-46,3,3,363,313
708,68,4,3,6,7,42,34,5,7,405,347
708,69,3,4,4,9,31,-55,6,2,436,292
708,70,2,5,7,6,-75,51,1,3,361,343
708,71,3,3,6,7,33,34,4,7,394,377
708,72,3,4,8,5,35,41,9,8,429,418
708,73,4,4,7,6,-57,-58,2,0,372,360
708,74,3,4,6,7,33,43,5,3,405,403
708,75,4,2,10,3,-54,21,1,4,351,424
708,76,2,5,3,10,21,55,2,9,372,479
708,77,4,3,8,5,44,-68,6,1,416,411
708,78,3,4,3,10,30,46,6,7,446,457
708,79,3,4,4,9,31,-55,7,2,477,402
708,80,4,3,8,5,-56,32,1,4,421,434
708,81,2,5,5,8,23,53,4,7,444,487
708,82,4,2,6,7,42,-75,6,2,486,412
708,83,5,2,9,4,-46,22,0,4,440,434
708,84,4,2,8,5,44,23,4,7,484,457
708,85,3,3,5,8,32,-65,6,2,516,392
709,1,2,5,3,10,21,55,1,5,21,55
709,2,2,4,4,9,22,-55,3,0,43,0
709,3,3,4,6,7,33,43,6,3,76,43
709,4,3,3,8,5,-65,32,1,5,11,75
709,5,2,5,6,7,24,52,5,7,35,127
709,6,4,2,10,3,-54,21,1,8,-19,148
709,7,3,3,9,4,36,31,7,9,17,179
709,8,3,4,5,8,32,-56,9,3,49,123
709,9,4,3,7,6,-57,33,2,6,-8,156
709,10,4,2,8,5,44,23,6,9,36,179
709,11,2,4,3,10,21,-54,7,5,57,125
709,12,3,4,8,5,-65,41,2,6,-8,166
709,13,5,2,10,3,55,21,7,7,47,187
709,14,5,2,10,3,-45,21,2,8,2,208
709,15,3,4,5,8,32,-56,4,2,34,152
709,16,2,4,4,9,22,45,6,7,56,197
709,17,3,3,6,7,33,-66,9,1,89,131
709,18,3,3,8,5,-65,32,4,3,24,163
709,19,5,2,10,3,55,21,9,4,79,184
709,20,4,3,9,4,-55,31,4,5,24,215
709,21,4,3,8,5,44,32,8,7,68,247
709,22,5,3,8,5,-47,32,1,9,21,279
709,23,5,2,7,6,52,-76,3,3,73,203
709,24,3,4,4,9,31,45,4,8,104,248
709,25,4,2,9,4,45,-78,9,0,149,170
709,26,4,3,6,7,-58,34,1,4,91,204
709,27,3,5,3,10,30,55,1,9,121,259
709,28,3,3,4,9,31,-64,2,5,152,195
709,29,2,5,4,9,22,54,4,9,174,249
709,30,5,2,8,5,53,-77,7,2,227,172
709,31,4,3,8,5,-56,32,1,4,171,204
709,32,2,4,5,8,23,44,4,8,194,248
709,33,3,3,9,4,-64,31,0,9,130,279
709,34,4,3,8,5,44,-68,4,1,174,211
709,35,4,3,6,7,42,34,6,5,216,245
709,36,3,3,5,8,32,-65,8,0,248,180
709,37,3,3,8,5,-65,32,3,2,183,212
709,38,4,4,9,4,45,40,8,2,228,252
709,39,3,4,6,7,-67,43,1,5,161,295
709,40,3,3,10,3,37,30,8,5,198,325
709,41,3,4,5,8,-68,44,0,9,130,369
709,42,2,4,6,7,24,-57,4,2,154,312
709,43,4,3,8,5,44,32,8,4,198,344
709,44,2,4,6,7,-76,43,2,7,122,387
709,45,3,4,7,6,34,42,6,9,156,429
709,46,2,4,5,8,23,-56,9,3,179,373
709,47,4,3,7,6,-57,33,2,6,122,406
709,48,3,3,6,7,33,-66,5,0,155,340
709,49,5,2,8,5,53,23,8,3,208,363
709,50,5,2,7,6,-48,24,0,7,160,387
709,51,3,3,8,5,35,32,5,9,195,419
709,52,4,2,9,4,-55,-78,0,1,140,341
709,53,3,4,7,6,34,42,4,3,174,383
709,54,5,3,9,4,54,31,8,4,228,414
709,55,4,2,7,6,-57,24,1,8,171,438
709,56,3,4,5,8,32,-56,3,2,203,382
709,57,5,2,10,3,55,21,8,3,258,403
709,58,4,3,6,7,-58,34,0,7,200,437
709,59,2,4,3,10,21,-54,1,3,221,383
709,60,4,3,9,4,45,31,6,4,266,414
709,61,2,5,4,9,22,54,8,8,288,468
709,62,3,3,6,7,-67,-66,1,2,221,402
709,63,4,3,9,4,45,31,6,3,266,433
709,64,3,4,6,7,33,43,9,6,299,476
709,65,2,5,3,10,-79,-45,0,1,220,431
709,66,4,2,7,6,43,24,3,5,263,455
709,67,2,6,5,8,23,62,6,7,286,517
710,1,2,5,4,9,22,54,2,4,22,54
710,2,3,3,8,5,35,32,7,6,57,86
710,3,3,3,7,6,-66,33,1,9,-9,119
710,4,3,3,9,4,36,-69,7,0,27,50
710,5,3,3,8,5,-65,32,2,2,-38,82
710,6,2,4,3,10,21,46,3,8,-17,128
710,7,4,3,10,3,46,30,9,8,29,158
710,8,4,3,9,4,-55,31,4,9,-26,189
710,9,3,3,8,5,35,-68,9,1,9,121
710,10,2,4,5,8,-77,44,2,5,-68,165
710,11,4,2,8,5,44,23,6,8,-24,188
710,12,5,2,11,2,-44,20,2,8,-68,208
710,13,4,2,6,7,42,-75,4,3,-26,133
710,14,4,2,9,4,45,22,9,5,19,155
710,15,3,4,4,9,-69,-55,0,0,-50,100
710,16,4,2,7,6,43,24,3,4,-7,124
710,17,5,2,8,5,53,23,6,7,46,147
710,18,4,2,10,3,-54,21,2,8,-8,168
710,19,3,4,6,7,33,-57,5,1,25,111
710,20,4,3,8,5,44,32,9,3,69,143
710,21,2,4,2,11,20,-53,9,0,89,90
710,22,4,2,8,5,-56,23,3,3,33,113
710,23,3,3,5,8,32,35,5,8,65,148
710,24,4,3,8,5,44,-68,9,0,109,80
710,25,2,4,7,6,-75,42,4,2,34,122
710,26,5,2,11,2,-44,20,0,2,-10,142
710,27,3,3,7,6,34,33,4,5,24,175
710,28,2,5,4,9,22,54,6,9,46,229
710,29,3,4,6,7,33,-57,9,2,79,172
710,30,4,3,9,4,-55,31,4,3,24,203
710,31,4,2,10,3,-54,21,0,4,-30,224
710,32,4,3,8,5,44,32,4,6,14,256
710,33,3,4,7,6,34,42,8,8,48,298
710,34,4,3,5,8,41,-65,9,3,89,233
710,35,4,2,7,6,-57,24,2,7,32,257
710,36,5,2,7,6,52,-76,4,1,84,181
710,37,3,4,8,5,35,41,9,2,119,222
710,38,2,5,4,9,-78,54,1,6,41,276
710,39,4,2,11,2,47,20,8,6,88,296
710,40,3,4,6,7,-67,43,1,9,21,339
710,41,3,3,6,7,33,-66,4,3,54,273
710,42,4,2,7,6,43,24,7,7,97,297
710,43,4,3,8,5,-56,32,1,9,41,329
710,44,4,4,8,5,44,-59,5,0,85,270
710,45,3,3,6,7,33,34,8,4,118,304
710,46,3,5,5,8,-68,53,0,7,50,357
710,47,5,2,10,3,55,21,5,8,105,378
710,48,4,2,7,6,43,-76,8,2,148,302
710,49,3,4,5,8,-68,44,0,6,80,346
710,50,2,4,7,6,25,42,5,8,105,388
710,51,3,4,3,10,30,-54,5,4,135,334
710,52,2,4,7,6,-75,42,0,6,60,376
710,53,3,3,6,7,33,-66,3,0,93,310
710,54,3,3,8,5,35,32,8,2,128,342
710,55,3,3,6,7,-67,34,1,6,61,376
710,56,3,4,7,6,34,42,5,8,95,418
710,57,4,2,7,6,43,-76,8,2,138,342
710,58,3,4,4,9,31,45,9,7,169,387
710,59,3,3,6,7,-67,-66,2,1,102,321
710,60,2,4,5,8,23,44,5,5,125,365
710,61,3,3,8,5,-65,32,0,7,60,397
710,62,3,3,8,5,35,32,5,9,95,429
710,63,3,3,7,6,34,-67,9,2,129,362
710,64,3,3,5,8,-68,35,1,7,61,397
710,65,3,3,5,8,32,-65,3,2,93,332
710,66,2,5,3,10,21,55,4,7,114,387
710,67,4,2,9,4,45,22,9,9,159,409
710,68,2,5,5,8,-77,-47,2,2,82,362
710,69,2,4,6,7,24,43,6,5,106,405
710,70,4,3,8,5,-56,32,0,7,50,437
710,71,2,5,3,10,21,-45,1,2,71,392
710,72,3,3,6,7,33,34,4,6,104,426
710,73,3,3,4,9,31,-64,5,2,135,362
710,74,3,3,6,7,33,34,8,6,168,396
710,75,4,3,6,7,-58,-66,0,0,110,330
710,76,2,4,4,9,22,45,2,5,132,375
710,77,4,2,8,5,44,23,6,8,176,398
710,78,3,3,6,7,33,-66,9,2,209,332
710,79,4,3,8,5,-56,32,3,4,153,364
710,80,3,3,5,8,32,35,5,9,185,399
710,81,4,2,8,5,44,-77,9,2,229,322
710,82,2,4,3,10,-79,46,0,8,150,368
710,83,4,3,8,5,44,-68,4,0,194,300
710,84,2,4,4,9,22,45,6,5,216,345
710,85,4,2,7,6,43,24,9,9,259,369
710,86,2,5,2,11,20,-44,9,5,279,325
710,87,2,5,3,10,-79,-45,0,0,200,280
710,88,4,2,9,4,45,22,5,2,245,302
710,89,2,5,4,9,22,54,7,6,267,356
710,90,2,4,4,9,22,-55,9,1,289,301
710,91,4,3,8,5,-56,32,3,3,233,333
710,92,2,5,6,7,24,52,7,5,257,385
710,93,4,3,5,8,41,-65,8,0,298,320
710,94,2,5,3,10,21,55,9,5,319,375
710,95,4,2,6,7,-58,-75,1,0,261,300
710,96,3,4,3,10,30,46,1,6,291,346
710,97,4,3,7,6,43,33,4,9,334,379
710,98,3,4,6,7,33,-57,7,2,367,322
710,99,2,6,3,10,21,64,8,6,388,386
710,100,3,4,6,7,-67,43,1,9,321,429
710,101,5,2,9,4,54,-78,5,1,375,351
710,102,3,4,5,8,32,44,7,5,407,395
710,103,3,5,4,9,31,54,8,9,438,449
710,104,2,4,4,9,-78,-55,0,4,360,394
710,105,2,5,2,11,20,-44,0,0,380,350
710,106,2,4,5,8,23,44,3,4,403,394
710,107,3,4,8,5,35,41,8,5,438,435
710,108,2,4,8,5,-74,41,4,6,364,476
710,109,3,3,8,5,35,32,9,8,399,508
711,1,3,3,6,7,33,34,3,4,33,34
711,2,3,4,6,7,33,43,6,7,66,77
711,3,3,4,6,7,33,-57,9,0,99,20
711,4,5,2,7,6,-48,24,1,4,51,44
711,5,4,2,6,7,42,25,3,9,93,69
711,6,2,4,7,6,25,-58,8,1,118,11
711,7,4,2,7,6,-57,24,1,5,61,35
711,8,2,4,6,7,24,43,5,8,85,78
711,9,3,3,6,7,33,-66,8,2,118,12
711,10,2,4,6,7,-76,43,2,5,42,55
711,11,3,3,7,6,34,33,6,8,76,88
711,12,3,4,4,9,31,-55,7,3,107,33
711,13,3,3,5,8,32,35,9,8,139,68
711,14,3,4,3,10,30,-54,9,4,169,14
711,15,2,4,5,8,-77,44,2,8,92,58
711,16,3,4,4,9,31,-55,3,3,123,3
711,17,3,4,5,8,32,44,5,7,155,47
711,18,2,5,2,11,20,-44,5,3,175,3
711,19,5,2,10,3,-45,21,0,4,130,24
711,20,3,4,5,8,32,44,2,8,162,68
711,21,4,3,4,9,40,-64,2,4,202,4
711,22,5,3,5,8,50,35,2,9,252,39
711,23,4,3,8,5,44,-68,6,1,296,-29
711,24,5,2,8,5,53,23,9,4,349,-6
711,25,4,3,7,6,-57,33,2,7,292,27
711,26,3,3,8,5,35,32,7,9,327,59
711,27,2,5,3,10,21,-45,8,4,348,14
711,28,3,4,4,9,31,45,9,9,379,59
711,29,5,2,8,5,-47,-77,2,2,332,-18
711,30,4,2,6,7,42,25,4,7,374,7
711,31,3,3,6,7,33,-66,7,1,407,-59
